#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PUS7	WDR36	9606.ENSP00000417402	9606.ENSP00000423067	0	0	0	0	0.633	0	0	0.095	0.653
PUS7	TBL3	9606.ENSP00000417402	9606.ENSP00000454836	0	0	0	0	0.797	0	0	0	0.797
PYCR1	PYCR2	9606.ENSP00000384949	9606.ENSP00000342502	0	0	0.050	0.981	0.138	0.837	0.900	0.399	0.990
RAD9A	RFC2	9606.ENSP00000311360	9606.ENSP00000055077	0	0	0	0	0.096	0.976	0.500	0.782	0.997
RAD9A	SLF1	9606.ENSP00000311360	9606.ENSP00000265140	0	0	0	0	0	0.509	0	0.318	0.650
RAD9A	RFC1	9606.ENSP00000311360	9606.ENSP00000371321	0	0	0	0	0.085	0.294	0	0.414	0.588
RAD9A	TP53BP1	9606.ENSP00000311360	9606.ENSP00000371475	0	0	0	0	0.056	0.557	0	0.792	0.905
RAD9A	RFC4	9606.ENSP00000311360	9606.ENSP00000376272	0	0	0	0	0.121	0.914	0.500	0.503	0.978
RAD9A	RFC3	9606.ENSP00000311360	9606.ENSP00000369411	0	0	0	0	0.102	0.931	0.500	0.476	0.981
RAD9A	RFC5	9606.ENSP00000311360	9606.ENSP00000408295	0	0	0	0	0.089	0.949	0.500	0.507	0.987
RANBP9	RCOR1	9606.ENSP00000011619	9606.ENSP00000262241	0	0	0	0	0.179	0.292	0	0.057	0.404
RAVER1	RRM1	9606.ENSP00000482486	9606.ENSP00000300738	0	0	0	0	0.109	0	0	0.506	0.541
RAVER1	RBM17	9606.ENSP00000482486	9606.ENSP00000388638	0	0	0	0	0.109	0	0	0.364	0.409
RBM17	SNIP1	9606.ENSP00000388638	9606.ENSP00000296215	0	0	0	0	0.111	0.292	0	0.165	0.429
RBM17	RBM5	9606.ENSP00000388638	9606.ENSP00000343054	0	0	0	0	0.113	0.670	0	0.638	0.884
RBM17	UBQLN4	9606.ENSP00000388638	9606.ENSP00000357292	0	0	0	0	0.101	0	0	0.577	0.603
RBM17	SRSF4	9606.ENSP00000388638	9606.ENSP00000362900	0	0	0	0	0.215	0.057	0	0.284	0.424
RBM17	SAP30BP	9606.ENSP00000388638	9606.ENSP00000462116	0	0	0	0	0.240	0.618	0	0	0.697
RBM22	SNRPC	9606.ENSP00000199814	9606.ENSP00000244520	0	0	0	0	0.118	0.186	0	0.258	0.421
RBM22	UTP18	9606.ENSP00000199814	9606.ENSP00000225298	0	0	0	0	0.226	0	0	0.297	0.433
RBM22	RBM26	9606.ENSP00000199814	9606.ENSP00000483408	0	0	0	0	0.056	0	0	0.439	0.448
RBM22	RBM3	9606.ENSP00000199814	9606.ENSP00000365950	0	0	0	0	0.074	0.186	0	0.360	0.476
RBM22	WDR70	9606.ENSP00000199814	9606.ENSP00000265107	0	0	0	0	0.127	0.800	0	0	0.818
RBM22	SDE2	9606.ENSP00000199814	9606.ENSP00000272091	0	0	0	0	0.126	0.822	0	0	0.838
RBM22	RNF113A	9606.ENSP00000199814	9606.ENSP00000360497	0	0	0	0	0.147	0.896	0	0.626	0.964
RBM22	SNIP1	9606.ENSP00000199814	9606.ENSP00000296215	0	0	0	0	0.083	0.973	0	0.203	0.979
RBM26	TP53BP1	9606.ENSP00000483408	9606.ENSP00000371475	0	0	0	0	0.067	0.439	0	0	0.454
RBM26	ZCCHC8	9606.ENSP00000483408	9606.ENSP00000438993	0	0	0	0	0.067	0	0	0.513	0.526
RBM3	VIRMA	9606.ENSP00000365950	9606.ENSP00000297591	0	0	0	0	0.067	0.316	0	0.140	0.404
RBM3	RBM5	9606.ENSP00000365950	9606.ENSP00000343054	0	0	0	0	0.062	0.069	0	0.448	0.476
RBM34	TRMT6	9606.ENSP00000386226	9606.ENSP00000203001	0	0	0	0	0.785	0.071	0	0	0.792
RBM34	WDR12	9606.ENSP00000386226	9606.ENSP00000261015	0	0	0	0	0.830	0	0	0.349	0.884
RBM34	WDR3	9606.ENSP00000386226	9606.ENSP00000308179	0	0	0	0	0.382	0.091	0	0.051	0.420
RBM34	RRS1	9606.ENSP00000386226	9606.ENSP00000322396	0	0	0	0	0.626	0.369	0	0.228	0.802
RBM34	UTP4	9606.ENSP00000386226	9606.ENSP00000327179	0	0	0	0	0.408	0.142	0	0	0.470
RBM34	RRP1B	9606.ENSP00000386226	9606.ENSP00000339145	0	0	0	0	0.410	0.292	0	0.163	0.620
RBM34	TRMT61A	9606.ENSP00000386226	9606.ENSP00000374399	0	0	0	0	0.556	0.069	0	0	0.569
RBM34	WDR43	9606.ENSP00000386226	9606.ENSP00000384302	0	0	0	0	0.555	0.064	0	0	0.566
RBM34	TBL3	9606.ENSP00000386226	9606.ENSP00000454836	0	0	0	0	0.520	0.054	0	0.053	0.532
RBM34	WDR36	9606.ENSP00000386226	9606.ENSP00000423067	0	0	0	0	0.311	0.101	0	0.466	0.641
RBM5	SNIP1	9606.ENSP00000343054	9606.ENSP00000296215	0	0	0	0	0.100	0	0.400	0.102	0.472
RBM5	TP53BP1	9606.ENSP00000343054	9606.ENSP00000371475	0	0	0	0	0.118	0.439	0	0.047	0.487
RBM5	SRSF4	9606.ENSP00000343054	9606.ENSP00000362900	0	0	0	0	0.276	0.107	0	0.315	0.518
RCOR1	TP53BP1	9606.ENSP00000262241	9606.ENSP00000371475	0	0	0	0	0.079	0.068	0.360	0.208	0.507
RCOR1	SIN3A	9606.ENSP00000262241	9606.ENSP00000378402	0	0	0	0	0.111	0	0.800	0.995	0.999
RFC1	RFC2	9606.ENSP00000371321	9606.ENSP00000055077	0	0	0	0.576	0.173	0.997	0.900	0.733	0.999
RFC1	SLF1	9606.ENSP00000371321	9606.ENSP00000265140	0	0	0	0	0.146	0.071	0	0.387	0.471
RFC1	SMC2	9606.ENSP00000371321	9606.ENSP00000286398	0	0	0	0	0.604	0.463	0	0.102	0.792
RFC1	RRM1	9606.ENSP00000371321	9606.ENSP00000300738	0	0	0	0	0.337	0	0	0.290	0.509
RFC1	SMC4	9606.ENSP00000371321	9606.ENSP00000341382	0	0	0	0	0.536	0.494	0	0.102	0.770
RFC1	RFC3	9606.ENSP00000371321	9606.ENSP00000369411	0	0	0	0	0.260	0.997	0.900	0.917	0.999
RFC1	RFC5	9606.ENSP00000371321	9606.ENSP00000408295	0	0	0	0.588	0.186	0.997	0.900	0.832	0.999
RFC1	RFC4	9606.ENSP00000371321	9606.ENSP00000376272	0	0	0	0	0.224	0.997	0.900	0.874	0.999
RFC2	SMC2	9606.ENSP00000055077	9606.ENSP00000286398	0	0	0	0	0.287	0.096	0	0.280	0.495
RFC2	TP53BP1	9606.ENSP00000055077	9606.ENSP00000371475	0	0	0	0	0.073	0.289	0	0.399	0.569
RFC2	SMC4	9606.ENSP00000055077	9606.ENSP00000341382	0	0	0	0	0.308	0.096	0	0.379	0.578
RFC2	RRM1	9606.ENSP00000055077	9606.ENSP00000300738	0	0	0	0	0.362	0.069	0	0.383	0.602
RFC2	RFC5	9606.ENSP00000055077	9606.ENSP00000408295	0	0	0	0.864	0.595	0.997	0.900	0.989	0.999
RFC2	RFC4	9606.ENSP00000055077	9606.ENSP00000376272	0	0	0.085	0.831	0.479	0.997	0.900	0.989	0.999
RFC2	RFC3	9606.ENSP00000055077	9606.ENSP00000369411	0	0	0	0.665	0.472	0.997	0.900	0.991	0.999
RFC3	SMC2	9606.ENSP00000369411	9606.ENSP00000286398	0	0	0	0	0.561	0.096	0	0.110	0.616
RFC3	RRM1	9606.ENSP00000369411	9606.ENSP00000300738	0	0	0	0	0.611	0.069	0	0.368	0.751
RFC3	SMC4	9606.ENSP00000369411	9606.ENSP00000341382	0	0	0	0	0.439	0.096	0	0.451	0.697
RFC3	UBE2T	9606.ENSP00000369411	9606.ENSP00000494957	0	0	0	0	0.327	0.054	0	0.157	0.416
RFC3	TP53BP1	9606.ENSP00000369411	9606.ENSP00000371475	0	0	0	0	0.097	0.289	0	0.272	0.492
RFC3	RFC4	9606.ENSP00000369411	9606.ENSP00000376272	0	0	0	0.681	0.920	0.997	0.900	0.991	0.999
RFC3	RFC5	9606.ENSP00000369411	9606.ENSP00000408295	0	0	0	0.682	0.507	0.997	0.900	0.991	0.999
RFC4	VRK1	9606.ENSP00000376272	9606.ENSP00000216639	0	0	0	0	0.387	0	0	0.138	0.449
RFC4	SLF1	9606.ENSP00000376272	9606.ENSP00000265140	0	0	0	0	0.184	0.136	0	0.323	0.481
RFC4	SMC2	9606.ENSP00000376272	9606.ENSP00000286398	0	0	0	0	0.516	0.096	0	0.316	0.675
RFC4	RRM1	9606.ENSP00000376272	9606.ENSP00000300738	0	0	0	0	0.519	0.069	0	0.373	0.695
RFC4	SMC4	9606.ENSP00000376272	9606.ENSP00000341382	0	0	0	0	0.555	0.096	0	0.337	0.710
RFC4	TP53BP1	9606.ENSP00000376272	9606.ENSP00000371475	0	0	0	0	0.072	0.289	0	0.288	0.490
RFC4	UBE2T	9606.ENSP00000376272	9606.ENSP00000494957	0	0	0	0	0.786	0.054	0	0.312	0.849
RFC4	RFC5	9606.ENSP00000376272	9606.ENSP00000408295	0	0	0.067	0.866	0.758	0.997	0.900	0.989	0.999
RFC5	SMC2	9606.ENSP00000408295	9606.ENSP00000286398	0	0	0	0	0.498	0.096	0	0.275	0.642
RFC5	RRM1	9606.ENSP00000408295	9606.ENSP00000300738	0	0	0	0	0.493	0.069	0	0.318	0.650
RFC5	RRP1B	9606.ENSP00000408295	9606.ENSP00000339145	0	0	0	0	0.143	0.323	0	0.101	0.433
RFC5	SMC4	9606.ENSP00000408295	9606.ENSP00000341382	0	0	0	0	0.361	0.096	0	0.360	0.598
RFC5	XIAP	9606.ENSP00000408295	9606.ENSP00000360242	0	0	0	0	0.094	0.430	0	0.099	0.495
RFC5	TP53BP1	9606.ENSP00000408295	9606.ENSP00000371475	0	0	0	0	0.067	0.289	0	0.321	0.510
RFX5	ZNF143	9606.ENSP00000290524	9606.ENSP00000379847	0	0	0	0	0.063	0.064	0	0.421	0.448
RNF113A	WDR70	9606.ENSP00000360497	9606.ENSP00000265107	0	0	0	0	0.055	0	0.400	0.241	0.532
RNF113A	UPF3B	9606.ENSP00000360497	9606.ENSP00000276201	0	0	0	0	0.108	0	0.400	0.248	0.562
RNF113A	SNIP1	9606.ENSP00000360497	9606.ENSP00000296215	0	0	0	0	0.117	0.935	0.900	0.447	0.996
RNF114	XIAP	9606.ENSP00000244061	9606.ENSP00000360242	0	0	0	0	0.071	0.049	0	0.404	0.427
RNF114	TRIM24	9606.ENSP00000244061	9606.ENSP00000340507	0	0	0	0	0.062	0	0	0.436	0.448
RNF114	UBE2D1	9606.ENSP00000244061	9606.ENSP00000363019	0	0	0	0	0.049	0.747	0	0.172	0.784
RNF114	UBQLN4	9606.ENSP00000244061	9606.ENSP00000357292	0	0	0	0	0.057	0.345	0	0.736	0.823
RNF126	UBE2D1	9606.ENSP00000292363	9606.ENSP00000363019	0	0	0	0	0.075	0.764	0	0.179	0.805
RNF40	UBE2R2	9606.ENSP00000325677	9606.ENSP00000263228	0	0	0	0	0.072	0.291	0	0.231	0.450
RNF40	VIRMA	9606.ENSP00000325677	9606.ENSP00000297591	0	0	0	0	0.093	0.599	0	0	0.621
RNF40	UBE2D1	9606.ENSP00000325677	9606.ENSP00000363019	0	0	0	0	0.054	0.291	0	0.204	0.420
RNF40	TP53BP1	9606.ENSP00000325677	9606.ENSP00000371475	0	0	0	0	0.056	0.102	0	0.400	0.446
RNF40	UBE2T	9606.ENSP00000325677	9606.ENSP00000494957	0	0	0	0	0.060	0.291	0	0.251	0.458
RNF40	RTF1	9606.ENSP00000325677	9606.ENSP00000374280	0	0	0	0	0.118	0.114	0.500	0.469	0.765
RNMT	TP53BP1	9606.ENSP00000466111	9606.ENSP00000371475	0	0	0	0	0.067	0.421	0	0	0.436
RPS19BP1	UTP18	9606.ENSP00000333948	9606.ENSP00000225298	0	0	0	0	0.149	0.800	0	0	0.822
RPS19BP1	WDR3	9606.ENSP00000333948	9606.ENSP00000308179	0	0	0	0	0.067	0.800	0	0	0.805
RPS19BP1	UTP4	9606.ENSP00000333948	9606.ENSP00000327179	0	0	0	0	0.104	0.800	0	0	0.813
RPS19BP1	WDR43	9606.ENSP00000333948	9606.ENSP00000384302	0	0	0	0	0.065	0.800	0	0	0.805
RPS19BP1	WDR36	9606.ENSP00000333948	9606.ENSP00000423067	0	0	0	0	0.076	0.800	0	0	0.807
RPS19BP1	TBL3	9606.ENSP00000333948	9606.ENSP00000454836	0	0	0	0	0.082	0.800	0	0	0.808
RRM1	SNRPC	9606.ENSP00000300738	9606.ENSP00000244520	0	0	0	0	0.129	0	0	0.563	0.604
RRM1	SLF1	9606.ENSP00000300738	9606.ENSP00000265140	0	0	0	0	0.188	0.079	0	0.269	0.406
RRM1	SMC2	9606.ENSP00000300738	9606.ENSP00000286398	0	0	0	0	0.620	0.070	0	0.125	0.664
RRM1	SRSF4	9606.ENSP00000300738	9606.ENSP00000362900	0	0	0	0	0.180	0	0	0.303	0.404
RRM1	UCKL1	9606.ENSP00000300738	9606.ENSP00000346155	0.047	0	0	0	0.086	0	0.376	0.323	0.583
RRM1	SMC4	9606.ENSP00000300738	9606.ENSP00000341382	0	0	0	0	0.512	0.053	0	0.233	0.615
RRM1	UCK2	9606.ENSP00000300738	9606.ENSP00000356853	0.047	0	0	0	0.151	0	0.376	0.419	0.667
RRP1B	TRMT6	9606.ENSP00000339145	9606.ENSP00000203001	0	0	0	0	0.407	0	0	0	0.407
RRP1B	UTP18	9606.ENSP00000339145	9606.ENSP00000225298	0	0	0	0	0.654	0.308	0	0	0.751
RRP1B	WDR12	9606.ENSP00000339145	9606.ENSP00000261015	0	0	0	0	0.641	0.818	0.540	0.405	0.979
RRP1B	WDR3	9606.ENSP00000339145	9606.ENSP00000308179	0	0	0	0	0.654	0.292	0	0.236	0.796
RRP1B	RRS1	9606.ENSP00000339145	9606.ENSP00000322396	0	0	0	0	0.864	0.459	0.540	0.303	0.973
RRP1B	UTP4	9606.ENSP00000339145	9606.ENSP00000327179	0	0	0	0	0.635	0.292	0	0.054	0.734
RRP1B	SIN3A	9606.ENSP00000339145	9606.ENSP00000378402	0	0	0	0	0.081	0	0	0.411	0.435
RRP1B	WDR43	9606.ENSP00000339145	9606.ENSP00000384302	0	0	0	0	0.725	0.292	0	0.149	0.819
RRP1B	WDR36	9606.ENSP00000339145	9606.ENSP00000423067	0	0	0	0	0.728	0.336	0	0.104	0.824
RRP1B	TBL3	9606.ENSP00000339145	9606.ENSP00000454836	0	0	0	0	0.819	0.292	0	0.194	0.887
RRS1	TRMT6	9606.ENSP00000322396	9606.ENSP00000203001	0	0	0	0	0.420	0	0	0	0.420
RRS1	UTP18	9606.ENSP00000322396	9606.ENSP00000225298	0	0	0	0	0.728	0	0	0.149	0.759
RRS1	WDR12	9606.ENSP00000322396	9606.ENSP00000261015	0	0	0	0	0.848	0.153	0.540	0.624	0.974
RRS1	THOC3	9606.ENSP00000322396	9606.ENSP00000265097	0	0	0	0	0.067	0	0	0.409	0.425
RRS1	WDR3	9606.ENSP00000322396	9606.ENSP00000308179	0	0	0	0	0.714	0	0	0.293	0.789
RRS1	TRMT61A	9606.ENSP00000322396	9606.ENSP00000374399	0	0	0	0	0.521	0	0	0.046	0.524
RRS1	WDR36	9606.ENSP00000322396	9606.ENSP00000423067	0	0	0	0	0.629	0	0	0.225	0.700
RRS1	UTP4	9606.ENSP00000322396	9606.ENSP00000327179	0	0	0	0	0.702	0	0	0.159	0.739
RRS1	TBL3	9606.ENSP00000322396	9606.ENSP00000454836	0	0	0	0	0.700	0	0	0.224	0.757
RRS1	WDR43	9606.ENSP00000322396	9606.ENSP00000384302	0	0	0	0	0.850	0	0	0.245	0.882
RSRC2	ZCCHC8	9606.ENSP00000330188	9606.ENSP00000438993	0	0.292	0	0	0.186	0	0	0.359	0.599
RTF1	UBXN7	9606.ENSP00000374280	9606.ENSP00000296328	0	0	0	0	0.085	0.399	0	0.065	0.440
RTF1	SIN3A	9606.ENSP00000374280	9606.ENSP00000378402	0	0	0	0	0.384	0.066	0	0.118	0.448
RTF1	SAP30BP	9606.ENSP00000374280	9606.ENSP00000462116	0	0	0	0	0.466	0	0	0	0.466
SAP30BP	SIN3A	9606.ENSP00000462116	9606.ENSP00000378402	0	0	0	0	0.324	0	0.500	0	0.647
SDC2	TGFB1	9606.ENSP00000307046	9606.ENSP00000221930	0	0	0	0	0	0	0.800	0.516	0.899
SDE2	WDR70	9606.ENSP00000272091	9606.ENSP00000265107	0	0	0	0	0.056	0	0.500	0.114	0.545
SDE2	UBXN7	9606.ENSP00000272091	9606.ENSP00000296328	0	0	0	0	0.126	0	0	0.449	0.498
SDE2	UPF3B	9606.ENSP00000272091	9606.ENSP00000276201	0	0	0	0	0.058	0	0.800	0	0.803
SEC62	SLC35B2	9606.ENSP00000337688	9606.ENSP00000377401	0	0	0	0	0.106	0	0	0.423	0.463
SIN3A	SMAD2	9606.ENSP00000378402	9606.ENSP00000262160	0	0	0	0	0.082	0.045	0	0.493	0.517
SIN3A	TP53BP1	9606.ENSP00000378402	9606.ENSP00000371475	0	0	0	0	0.082	0.440	0	0.428	0.680
SIN3A	ZNF143	9606.ENSP00000378402	9606.ENSP00000379847	0	0	0	0	0.076	0.100	0	0.364	0.425
SIN3A	ZCCHC8	9606.ENSP00000378402	9606.ENSP00000438993	0	0	0	0	0.194	0	0	0.365	0.467
SIN3A	TBL1XR1	9606.ENSP00000378402	9606.ENSP00000405574	0	0	0	0	0.077	0.071	0.500	0.396	0.706
SLF1	TP53BP1	9606.ENSP00000265140	9606.ENSP00000371475	0	0	0	0	0.049	0.838	0	0.530	0.921
SLFN11	TP53BP1	9606.ENSP00000378067	9606.ENSP00000371475	0	0	0	0	0	0.292	0	0.270	0.461
SMAD2	TGFB1	9606.ENSP00000262160	9606.ENSP00000221930	0	0	0	0	0.042	0.095	0.500	0.966	0.983
SMAD2	SPP1	9606.ENSP00000262160	9606.ENSP00000378517	0	0	0	0	0	0	0	0.480	0.480
SMAD2	UBE2D1	9606.ENSP00000262160	9606.ENSP00000363019	0	0	0	0	0.069	0.050	0.400	0.150	0.489
SMAD2	SNIP1	9606.ENSP00000262160	9606.ENSP00000296215	0	0	0	0	0.049	0.230	0	0.504	0.605
SMAD2	WWP1	9606.ENSP00000262160	9606.ENSP00000427793	0	0	0	0	0.056	0.616	0	0.432	0.776
SMC2	VRK1	9606.ENSP00000286398	9606.ENSP00000216639	0	0	0	0	0.438	0.095	0	0.072	0.487
SMC2	SMC4	9606.ENSP00000286398	9606.ENSP00000341382	0	0	0	0.571	0.978	0.997	0.900	0.977	0.999
SMC4	VRK1	9606.ENSP00000341382	9606.ENSP00000216639	0	0	0	0	0.323	0.095	0	0.123	0.416
SMC4	TP53BP1	9606.ENSP00000341382	9606.ENSP00000371475	0	0	0	0	0.140	0.087	0	0.474	0.551
SMG8	UPF3B	9606.ENSP00000438748	9606.ENSP00000276201	0	0	0	0	0.063	0	0	0.837	0.841
SNIP1	SNRPC	9606.ENSP00000296215	9606.ENSP00000244520	0	0	0	0	0.075	0	0.400	0.114	0.465
SNIP1	WDR70	9606.ENSP00000296215	9606.ENSP00000265107	0	0	0	0	0.104	0	0.400	0.112	0.481
SNIP1	UPF3B	9606.ENSP00000296215	9606.ENSP00000276201	0	0	0	0	0.063	0	0.400	0	0.413
SNRPC	ZNF318	9606.ENSP00000244520	9606.ENSP00000354964	0	0	0	0	0.056	0.407	0	0.154	0.485
SNRPC	SRSF4	9606.ENSP00000244520	9606.ENSP00000362900	0	0	0	0	0.074	0.440	0	0.166	0.531
SNX15	SNX7	9606.ENSP00000366452	9606.ENSP00000304429	0	0	0	0	0.042	0	0	0.485	0.485
SNX15	SPAST	9606.ENSP00000366452	9606.ENSP00000320885	0	0	0	0	0.049	0	0	0.461	0.466
SPAST	UBXN7	9606.ENSP00000320885	9606.ENSP00000296328	0	0	0	0	0.136	0.624	0	0.115	0.687
SPAST	TUBAL3	9606.ENSP00000320885	9606.ENSP00000369784	0	0	0	0	0.091	0	0.500	0.090	0.550
SPP1	TGFB1	9606.ENSP00000378517	9606.ENSP00000221930	0	0	0	0	0.056	0	0	0.712	0.716
SRSF4	UPF3B	9606.ENSP00000362900	9606.ENSP00000276201	0	0	0	0	0.067	0	0.500	0.208	0.598
STAM	VAMP8	9606.ENSP00000366746	9606.ENSP00000263864	0	0	0	0	0.042	0	0.500	0.173	0.569
STAM	VPS28	9606.ENSP00000366746	9606.ENSP00000366565	0	0	0	0	0.044	0	0.900	0.669	0.965
STAM	UEVLD	9606.ENSP00000366746	9606.ENSP00000379500	0	0	0	0	0.049	0.143	0.540	0.328	0.714
STARD7	YME1L1	9606.ENSP00000338030	9606.ENSP00000318480	0	0	0	0	0.202	0	0	0.322	0.435
STK26	STRIP1	9606.ENSP00000377867	9606.ENSP00000358810	0	0	0	0	0.054	0.994	0	0.924	0.999
STX10	STX6	9606.ENSP00000466298	9606.ENSP00000258301	0	0	0.059	0.961	0.067	0.674	0.540	0.075	0.856
STX10	VAMP8	9606.ENSP00000466298	9606.ENSP00000263864	0	0	0	0	0.049	0.841	0.540	0.533	0.963
STX6	TMF1	9606.ENSP00000258301	9606.ENSP00000494067	0	0	0	0	0.049	0.074	0.500	0.243	0.622
STX6	VAMP8	9606.ENSP00000258301	9606.ENSP00000263864	0	0	0	0	0.044	0.971	0.900	0.940	0.999
SZRD1	TM9SF1	9606.ENSP00000383866	9606.ENSP00000261789	0	0	0	0	0.042	0	0	0.433	0.434
TAF7	TRIM24	9606.ENSP00000312709	9606.ENSP00000340507	0	0	0	0	0.060	0.292	0	0.312	0.502
TAF7	TAF8	9606.ENSP00000312709	9606.ENSP00000362068	0	0	0	0	0	0.999	0.900	0.879	0.999
TAF8	ZNF143	9606.ENSP00000362068	9606.ENSP00000379847	0	0	0	0	0.125	0.066	0.500	0.201	0.629
TARBP1	TRMT61A	9606.ENSP00000040877	9606.ENSP00000374399	0	0	0	0	0.191	0.058	0	0.340	0.453
TARBP1	TRMT6	9606.ENSP00000040877	9606.ENSP00000203001	0	0	0	0	0.249	0	0	0.476	0.590
TARBP1	WDR3	9606.ENSP00000040877	9606.ENSP00000308179	0	0	0	0	0.603	0	0	0	0.603
TARBP1	WDR36	9606.ENSP00000040877	9606.ENSP00000423067	0	0	0	0	0.688	0	0	0	0.688
TARBP1	TBL3	9606.ENSP00000040877	9606.ENSP00000454836	0	0	0	0	0.703	0	0	0	0.703
TARBP1	UTP4	9606.ENSP00000040877	9606.ENSP00000327179	0	0	0	0	0.726	0	0	0	0.726
TBL1XR1	UBE2D1	9606.ENSP00000405574	9606.ENSP00000363019	0	0	0	0	0.099	0.328	0	0.195	0.471
TBL1XR1	TBL3	9606.ENSP00000405574	9606.ENSP00000454836	0	0	0	0.580	0.196	0	0	0.449	0.539
TBL3	TRMT6	9606.ENSP00000454836	9606.ENSP00000203001	0	0	0	0	0.686	0	0	0	0.686
TBL3	UTP18	9606.ENSP00000454836	9606.ENSP00000225298	0	0	0	0	0.907	0.991	0.800	0.985	0.999
TBL3	WDR12	9606.ENSP00000454836	9606.ENSP00000261015	0	0	0.116	0.578	0.715	0	0.540	0.161	0.889
TBL3	WDR3	9606.ENSP00000454836	9606.ENSP00000308179	0	0	0.112	0.578	0.943	0.996	0.800	0.815	0.999
TBL3	UTP4	9606.ENSP00000454836	9606.ENSP00000327179	0	0	0	0.551	0.920	0.987	0.540	0.524	0.999
TBL3	TRMT61A	9606.ENSP00000454836	9606.ENSP00000374399	0	0	0	0	0.779	0	0	0	0.779
TBL3	WDR43	9606.ENSP00000454836	9606.ENSP00000384302	0	0	0	0	0.827	0.980	0.500	0.715	0.999
TBL3	WDR36	9606.ENSP00000454836	9606.ENSP00000423067	0	0	0	0.552	0.940	0.996	0.800	0.933	0.999
TGFB1	XIAP	9606.ENSP00000221930	9606.ENSP00000360242	0	0	0	0	0.055	0	0	0.489	0.496
THOC3	UPF3B	9606.ENSP00000265097	9606.ENSP00000276201	0	0	0	0	0.054	0	0.500	0.049	0.510
THOC3	THOC5	9606.ENSP00000265097	9606.ENSP00000420306	0	0	0	0	0.055	0.984	0.900	0.997	0.999
THOC5	XPO4	9606.ENSP00000420306	9606.ENSP00000255305	0	0	0	0	0.056	0.564	0	0.090	0.592
THOC5	UPF3B	9606.ENSP00000420306	9606.ENSP00000276201	0	0	0	0	0.107	0	0.500	0	0.534
TIMM23	YME1L1	9606.ENSP00000464522	9606.ENSP00000318480	0	0	0	0	0.161	0.145	0	0.462	0.580
TIMM23	TOMM20	9606.ENSP00000464522	9606.ENSP00000355566	0	0	0	0	0.151	0.137	0	0.932	0.945
TIMM23	TOMM5	9606.ENSP00000464522	9606.ENSP00000438204	0	0	0	0	0.228	0	0	0.310	0.445
TLE3	XIAP	9606.ENSP00000452871	9606.ENSP00000360242	0	0	0	0	0.047	0.510	0.500	0.122	0.767
TOMM20	YME1L1	9606.ENSP00000355566	9606.ENSP00000318480	0	0	0	0	0.126	0.099	0	0.511	0.581
TOMM20	TOMM6	9606.ENSP00000355566	9606.ENSP00000381859	0	0	0	0	0.073	0	0.800	0.988	0.997
TOMM20	TOMM5	9606.ENSP00000355566	9606.ENSP00000438204	0	0	0	0	0.176	0	0.800	0.992	0.998
TOMM5	TOMM6	9606.ENSP00000438204	9606.ENSP00000381859	0	0	0.290	0	0.338	0.867	0.800	0.998	0.999
TP53BP1	VRK1	9606.ENSP00000371475	9606.ENSP00000216639	0	0	0	0	0.101	0.314	0	0.366	0.575
TRAF2	UBE2D1	9606.ENSP00000247668	9606.ENSP00000363019	0	0	0	0	0.056	0.580	0.500	0.178	0.815
TRAF2	XIAP	9606.ENSP00000247668	9606.ENSP00000360242	0	0	0	0	0.056	0.310	0.900	0.419	0.957
TRIM24	XIAP	9606.ENSP00000340507	9606.ENSP00000360242	0	0	0	0	0.073	0.049	0	0.456	0.478
TRIM24	UBE2D1	9606.ENSP00000340507	9606.ENSP00000363019	0	0	0	0	0.049	0.383	0	0.223	0.505
TRMT6	VIRMA	9606.ENSP00000203001	9606.ENSP00000297591	0	0	0	0	0.055	0	0	0.394	0.402
TRMT6	UTP18	9606.ENSP00000203001	9606.ENSP00000225298	0	0	0	0	0.444	0	0	0	0.444
TRMT6	UTP4	9606.ENSP00000203001	9606.ENSP00000327179	0	0	0	0	0.533	0	0	0	0.533
TRMT6	WDR43	9606.ENSP00000203001	9606.ENSP00000384302	0	0	0	0	0.549	0	0	0	0.549
TRMT6	WDR36	9606.ENSP00000203001	9606.ENSP00000423067	0	0	0	0	0.521	0	0	0.114	0.557
TRMT6	YTHDF2	9606.ENSP00000203001	9606.ENSP00000444660	0	0	0	0	0.074	0	0	0.543	0.559
TRMT6	WDR12	9606.ENSP00000203001	9606.ENSP00000261015	0	0	0	0	0.850	0	0	0	0.850
TRMT6	TRMT61A	9606.ENSP00000203001	9606.ENSP00000374399	0	0	0	0	0.536	0.997	0.900	0.998	0.999
TRMT61A	UTP4	9606.ENSP00000374399	9606.ENSP00000327179	0	0	0	0	0.409	0	0	0	0.409
TRMT61A	WDR36	9606.ENSP00000374399	9606.ENSP00000423067	0	0	0	0	0.543	0	0	0	0.543
TRMT61A	YTHDF2	9606.ENSP00000374399	9606.ENSP00000444660	0	0	0	0	0.075	0	0	0.527	0.543
TRMT61A	WDR43	9606.ENSP00000374399	9606.ENSP00000384302	0	0	0	0	0.698	0	0	0	0.698
UBE2D1	UBE2R2	9606.ENSP00000363019	9606.ENSP00000263228	0	0	0	0.854	0.097	0	0.400	0.140	0.493
